group_id	structure	center_size	coset_count	is_ac	adjacency
SmallGroup(128,2182)	C2 x ((C2 x Q8) : (C2 x C2))	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2183)	C2 x (((C4 x C4) : C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2184)	C2 x (((C4 x C2 x C2) : C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2185)	C2 x (((C2 x C2) . (C2 x C2 x C2)) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2186)	C2 x (((C2 x Q8) : C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2187)	((C4 x C2 x C2) : C2) : (C2 x C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2188)	C2 x ((C2 x C2 x C2) : Q8)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2189)	C2 x ((C4 x C2) : Q8)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2190)	(C4 x C2 x C2) : Q8	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2191)	(C2 x C2 x C2) : ((C4 x C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2192)	(C4 x C2) : ((C4 x C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2193)	(((C2 x Q8) : C2) : C2) : C2	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2257)	C2 x ((C4 : C4) : (C2 x C2))	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2258)	C2 x (((C4 x C2) : C2) : (C2 x C2))	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2259)	C2 x (((C2 x C2) . (C2 x C2 x C2)) : C2)	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2260)	C2 x (((C4 x C4) : C2) : C2)	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2261)	((C4 x C4) : C2) : (C2 x C2)	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2262)	C2 x ((C2 x C2) . (C2 x C2 x C2 x C2))	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2263)	(((C2 x Q8) : C2) : C2) : C2	8	16	true	;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,3,4,5,6,8,9,12,13,14,15,16;2,4,5,6,7,8,9,10,11,13,14,15;3,4,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,10,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,13,14,15
SmallGroup(128,2301)	C8 x C2 x C2 x C2 x C2	128	1	true	
SmallGroup(128,2302)	C2 x C2 x C2 x (C8 : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2303)	C2 x C2 x ((C8 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2304)	C2 x ((C8 x C2) : (C2 x C2))	8	16	false	;5,8,9,10,12,14,15,16;4,7,9,11,12,13,15,16;3,6,8,11,12,13,14,16;2,6,7,10,12,13,14,15;4,5,7,8,10,11,13,14;3,5,6,9,10,11,13,15;2,4,6,9,10,11,14,16;2,3,7,8,10,11,15,16;2,5,6,7,8,9,13,16;3,4,6,7,8,9,14,15;2,3,4,5,13,14,15,16;3,4,5,6,7,10,12,16;2,4,5,6,8,11,12,15;2,3,5,7,9,11,12,14;2,3,4,8,9,10,12,13
SmallGroup(128,2305)	(C2 x (C8 : C2)) : (C2 x C2)	8	16	false	;5,8,9,10,12,14,15,16;4,7,9,11,12,13,15,16;3,6,8,11,12,13,14,16;2,6,7,10,12,13,14,15;4,5,7,8,10,11,13,14;3,5,6,9,10,11,13,15;2,4,6,9,10,11,14,16;2,3,7,8,10,11,15,16;2,5,6,7,8,9,13,16;3,4,6,7,8,9,14,15;2,3,4,5,13,14,15,16;3,4,5,6,7,10,12,16;2,4,5,6,8,11,12,15;2,3,5,7,9,11,12,14;2,3,4,8,9,10,12,13
SmallGroup(128,2306)	C2 x C2 x C2 x D16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2307)	C2 x C2 x C2 x QD16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2308)	C2 x C2 x C2 x Q16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2309)	C2 x C2 x ((C8 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2310)	C2 x C2 x (C8 : (C2 x C2))	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,2311)	C2 x C2 x ((C2 x Q8) : C2)	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,2312)	C2 x (QD16 : (C2 x C2))	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,2319)	C4 x C2 x C2 x C2 x C2 x C2	128	1	true	
SmallGroup(128,2320)	C2 x C2 x C2 x C2 x D8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2321)	C2 x C2 x C2 x C2 x Q8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2322)	C2 x C2 x C2 x ((C4 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2323)	C2 x C2 x ((C2 x C2 x C2) : (C2 x C2))	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2324)	C2 x C2 x ((C2 x Q8) : C2)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2325)	C2 x (((C4 x C2) : C2) : (C2 x C2))	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2328)	C2 x C2 x C2 x C2 x C2 x C2 x C2	128	1	true	
